customer_id,age,annual_income,family_size,num_dependents,owns_home,owns_vehicle,risk_appetite,existing_life_policy,region,recommended_products
PRD601512,,190767.0,3,2,0,1,High,0,East,Life|Health|Travel
PRD601513,67.0,266144.0,1,0,1,0,Low,1,South,Auto|Home|Life|Health
PRD601514,44.0,257367.0,3,1,1,1,Low,0,South,Auto|Home|Health
PRD601515,58.0,492546.0,4,3,0,1,Medium,0,East,Auto|Life|Health
PRD601516,40.0,242339.0,1,0,1,0,Medium,1,East,Home
PRD601517,74.0,587234.0,2,2,0,1,High,1,East,Auto|Health
PRD601518,37.0,1548222.0,2,2,1,0,Low,1,South,Life|Travel
PRD601519,41.0,525083.0,3,2,0,0,Low,1,South,Life
PRD601520,41.0,501869.0,4,4,1,1,Medium,0,North,Auto|Home|Life|Health|Travel
PRD601521,41.0,907258.0,2,0,1,0,High,1,East,Auto|Home|Investment
PRD601522,36.0,361277.0,4,2,1,0,High,0,Central,Home|Travel
PRD601523,66.0,655726.0,2,1,1,1,Medium,1,West,Auto|Home|Health|Investment
PRD601524,69.0,1151157.0,3,3,1,1,Low,0,South,Auto|Home|Life|Health|Investment
PRD601525,44.0,439511.0,4,4,1,0,Medium,1,East,Auto|Home|Life|Health|Travel
PRD601526,60.0,307773.0,5,3,0,0,Medium,0,Central,Auto|Health|Investment
PRD601527,23.0,671922.0,5,4,1,0,High,1,North,Auto|Home|Life|Health
PRD601528,30.0,293162.0,3,2,0,1,Low,1,West,Auto
PRD601529,59.0,180955.0,4,3,1,1,High,0,South,Auto|Home|Life|Investment
PRD601530,23.0,539550.0,3,1,1,1,Medium,0,South,Home
PRD601531,28.0,863910.0,5,5,0,1,High,1,East,Auto
PRD601532,68.0,,3,1,1,1,Low,0,Central,Home|Life|Health
PRD601533,53.0,645565.0,4,4,0,1,Medium,0,Central,Auto|Home|Life|Investment
PRD601534,47.0,192577.0,5,4,0,1,Medium,1,South,Home|Investment
PRD601535,45.0,592862.0,2,1,1,1,Low,0,North,Auto|Home|Life|Travel
PRD601536,55.0,958973.0,2,0,1,1,Medium,0,South,Life|Health
PRD601537,53.0,,2,1,0,1,Medium,0,West,Travel
PRD601538,34.0,,3,1,0,1,Low,0,East,Auto|Health|Travel|Investment
PRD601539,57.0,362570.0,1,0,1,1,Medium,1,East,Home|Health|Investment
PRD601540,30.0,584918.0,3,1,1,1,Low,0,Central,Home|Life|Health|Investment
PRD601541,21.0,514855.0,5,5,1,1,Medium,0,Central,Auto|Home|Life
PRD601542,44.0,762263.0,3,2,1,1,High,1,East,Auto|Home|Travel|Investment
PRD601543,65.0,272010.0,2,1,1,1,Medium,0,North,Life|Travel
PRD601544,40.0,572655.0,5,3,1,0,Low,1,West,Auto|Home|Health|Investment
PRD601545,53.0,352124.0,3,1,1,1,High,0,West,Auto|Life
PRD601546,33.0,1117840.0,2,0,1,0,Low,0,North,Auto|Home|Investment
PRD601547,30.0,1379621.0,4,2,0,1,Medium,0,North,Auto|Home|Life|Health
PRD601548,30.0,892050.0,2,2,0,1,Low,0,North,Life|Travel|Investment
PRD601549,54.0,577948.0,5,5,1,1,High,0,North,Auto|Home|Life|Investment
PRD601550,64.0,713657.0,2,2,0,1,Low,0,East,Auto|Health|Investment
PRD601551,30.0,250893.0,5,5,1,0,High,0,West,Home|Life
PRD601552,29.0,516680.0,2,1,0,1,Medium,0,Central,Auto|Home|Life|Travel
PRD601553,73.0,676739.0,3,2,0,0,Medium,0,North,Life|Health|Investment
PRD601554,50.0,419735.0,4,2,0,1,Medium,1,Central,Auto|Life|Health|Travel|Investment
PRD601555,51.0,533942.0,5,3,1,0,Medium,1,South,Life|Health|Travel
PRD601556,65.0,225696.0,2,2,1,1,Medium,0,East,Auto|Life|Health|Travel
PRD601557,46.0,350737.0,4,3,0,1,Medium,1,West,Health
PRD601558,44.0,814702.0,1,0,1,0,Medium,0,West,Home|Investment
PRD601559,63.0,1106743.0,1,0,1,1,Low,0,East,Auto|Home|Life|Health|Travel|Investment
PRD601560,45.0,810056.0,2,2,1,1,Low,0,South,Auto
PRD601561,70.0,267301.0,2,0,0,0,Medium,0,North,Health|Travel|Investment
PRD601562,21.0,531960.0,3,1,1,1,Low,0,South,Home|Life
PRD601563,28.0,807077.0,1,0,1,0,Low,0,North,Auto|Home|Life
PRD601564,37.0,967710.0,4,3,1,1,Low,0,Central,Home|Life
PRD601565,32.0,420073.0,2,2,1,0,Low,1,North,Auto|Home|Health|Travel
PRD601566,26.0,175488.0,1,1,0,0,Low,0,South,Auto
PRD601567,,809436.0,2,2,1,1,Low,0,West,Auto|Home|Health|Travel|Investment
PRD601568,56.0,331744.0,1,0,0,0,High,0,North,Travel
PRD601569,,581493.0,2,1,0,1,High,0,North,Auto|Travel|Investment
PRD601570,,377473.0,1,1,1,1,Low,1,West,Auto|Home|Investment
PRD601571,31.0,308096.0,3,2,1,1,Medium,0,South,Auto|Life|Travel
PRD601572,53.0,662468.0,4,4,1,1,Low,0,West,Life|Health|Investment
PRD601573,36.0,212099.0,2,1,1,0,Medium,0,West,Auto|Home|Life
PRD601574,38.0,1439668.0,5,4,0,1,Low,0,North,Auto|Life
PRD601575,56.0,621120.0,2,2,1,1,High,0,Central,Auto|Home|Life|Travel
PRD601576,40.0,679680.0,3,2,0,1,High,0,West,Auto|Home|Life|Health
PRD601577,68.0,747682.0,5,5,1,1,Medium,0,Central,Home|Life
PRD601578,72.0,192156.0,3,1,0,0,Medium,0,East,Auto|Life
PRD601579,33.0,368465.0,4,4,0,1,Medium,0,Central,Auto|Life|Health
PRD601580,65.0,282083.0,3,3,0,0,Medium,1,Central,Health
PRD601581,47.0,287716.0,2,1,0,1,Low,0,East,Auto|Travel
PRD601582,24.0,237469.0,1,1,0,0,Medium,0,North,Health|Investment
PRD601583,68.0,450392.0,4,2,1,1,Medium,0,West,Auto|Home|Health
PRD601584,37.0,342390.0,4,2,1,1,Medium,0,East,Auto|Life
PRD601585,52.0,391871.0,5,3,0,0,Low,1,East,Auto|Home|Life|Health|Investment
PRD601586,44.0,370418.0,1,1,1,1,Medium,0,North,Life
PRD601587,54.0,296439.0,1,0,1,0,Low,1,South,Home|Life
PRD601588,58.0,444947.0,3,3,1,0,Low,1,East,Auto|Life|Health
PRD601589,37.0,947691.0,2,2,0,1,High,0,Central,Auto|Home|Life|Health|Travel|Investment
PRD601590,65.0,210100.0,3,1,0,0,Medium,0,Central,Auto|Life|Health
PRD601591,53.0,369663.0,4,2,1,0,Medium,0,East,Auto|Home|Life|Travel
PRD601592,44.0,599049.0,1,0,1,0,High,0,South,Home|Investment
PRD601593,40.0,402871.0,4,2,1,1,High,0,West,Auto|Home|Life|Travel
PRD601594,,366591.0,5,5,0,1,Low,0,West,Life
PRD601595,59.0,235032.0,4,4,1,1,Low,1,South,Home|Health
PRD601596,41.0,403698.0,1,0,1,1,Medium,1,West,Auto|Home|Health|Travel
PRD601597,60.0,441360.0,5,3,1,0,Low,1,East,Home|Investment
PRD601598,63.0,418564.0,2,1,1,1,Low,0,East,Home|Life
PRD601599,50.0,770382.0,4,2,1,1,Medium,0,North,Health|Investment
PRD601600,45.0,299226.0,2,0,1,1,Low,1,South,Auto|Home|Health
PRD601601,65.0,1133411.0,2,2,1,1,Low,0,North,Auto|Home|Health|Travel|Investment
PRD601602,54.0,698313.0,4,4,1,1,Low,0,South,Life|Health
PRD601603,43.0,492694.0,4,3,0,0,Medium,1,Central,Travel
PRD601604,28.0,233319.0,2,0,0,0,Medium,0,East,Life
PRD601605,61.0,317785.0,5,4,0,1,Medium,1,South,Investment
PRD601606,74.0,1018660.0,1,0,1,1,Medium,0,North,Auto|Home|Travel|Investment
PRD601607,48.0,1008778.0,5,5,1,0,Low,0,West,Home|Life|Health|Travel|Investment
PRD601608,49.0,230378.0,5,3,0,1,Low,1,West,Auto|Investment
PRD601609,56.0,1012476.0,4,2,0,1,Medium,1,North,Auto|Life|Health|Investment
PRD601610,69.0,397230.0,3,2,0,1,Medium,1,North,Auto|Life|Travel
PRD601611,30.0,865474.0,4,3,1,1,Medium,0,North,Home|Life|Travel
PRD601612,45.0,744947.0,4,3,1,1,Low,1,Central,Auto|Home|Travel|Investment
PRD601613,64.0,259562.0,1,0,0,1,Medium,0,West,Auto|Home|Health|Investment
PRD601614,74.0,564463.0,4,3,0,1,Medium,0,Central,Home
PRD601615,43.0,388011.0,3,1,0,1,Low,1,West,Home
PRD601616,68.0,567904.0,2,1,1,1,High,0,South,Auto|Home|Life|Health|Travel
PRD601617,64.0,548390.0,3,2,1,0,High,0,East,Auto|Home|Life
PRD601618,65.0,302804.0,4,2,1,0,Medium,0,North,Auto|Life|Health|Investment
PRD601619,36.0,606894.0,1,0,1,1,High,1,Central,Home|Travel|Investment
PRD601620,39.0,554334.0,4,3,0,1,Medium,0,North,Home|Life|Investment
PRD601621,61.0,719003.0,2,2,1,1,Medium,1,North,Auto|Health|Travel|Investment
PRD601622,49.0,181450.0,2,1,0,1,High,0,South,Auto|Life|Health
PRD601623,51.0,537024.0,3,2,0,1,Low,1,South,Auto|Life
PRD601624,42.0,694213.0,4,3,1,1,Medium,1,West,Auto|Health|Investment
PRD601625,56.0,599909.0,1,1,0,0,Medium,0,Central,Health|Investment
PRD601626,70.0,380555.0,3,2,1,1,Medium,0,South,Auto|Life
PRD601627,70.0,506874.0,2,2,0,1,High,1,North,Auto|Investment
PRD601628,26.0,320966.0,1,0,1,0,Low,0,Central,Auto|Home|Life|Travel
PRD601629,60.0,1756584.0,2,1,0,1,Medium,0,South,Life|Travel|Investment
PRD601630,45.0,401648.0,5,5,1,1,High,0,East,Home
PRD601631,46.0,1767830.0,1,0,1,1,Low,0,Central,Home|Health|Travel
PRD601632,68.0,,1,0,1,1,Low,0,South,Travel|Investment
PRD601633,71.0,1086585.0,1,0,1,1,Medium,0,South,Life
PRD601634,52.0,602183.0,2,0,1,0,Low,0,East,Home|Health|Travel|Investment
PRD601635,44.0,438723.0,2,0,0,1,Medium,0,South,Home
PRD601636,26.0,468304.0,5,5,1,1,Medium,0,North,Home|Life|Health
PRD601637,28.0,183771.0,1,1,1,1,Medium,1,Central,Auto
PRD601638,70.0,846451.0,1,1,1,1,Medium,0,West,Auto|Life|Travel|Investment
PRD601639,36.0,301352.0,1,0,0,1,Low,0,East,Auto|Home
PRD601640,67.0,446637.0,1,1,1,1,High,0,South,Auto|Home
PRD601641,69.0,1679934.0,1,1,0,0,Medium,0,South,Auto|Life|Travel|Investment
PRD601642,41.0,1016800.0,1,1,0,0,Low,1,North,Auto|Life|Investment
PRD601643,31.0,956206.0,2,1,1,0,Medium,1,West,Home|Investment
PRD601644,,363188.0,1,1,0,1,Medium,0,West,Auto|Life|Health|Investment
PRD601645,23.0,452146.0,3,2,1,1,Medium,1,West,Auto|Life|Health|Investment
PRD601646,68.0,776719.0,1,1,1,1,Medium,0,West,Auto|Home|Life|Health|Investment
PRD601647,73.0,330071.0,4,4,0,1,Low,0,South,Life|Health|Travel
PRD601648,67.0,358714.0,3,2,0,0,High,1,East,Life|Health|Travel
PRD601649,62.0,189853.0,3,2,0,1,High,1,South,Auto|Life
PRD601650,38.0,,5,5,0,1,Low,0,East,Auto|Life
PRD601651,71.0,266550.0,3,3,1,0,High,0,Central,Home|Life|Investment
PRD601652,47.0,1920074.0,2,1,1,1,Low,0,West,Auto|Home|Life|Investment
PRD601653,44.0,210298.0,1,0,0,1,Low,0,Central,Auto
PRD601654,57.0,839895.0,2,1,0,1,Low,0,West,Auto|Health|Travel|Investment
PRD601655,27.0,283488.0,5,5,0,1,Medium,0,South,Auto|Life
PRD601656,49.0,1434566.0,4,4,1,0,Low,0,West,Auto|Life|Health|Investment
PRD601657,44.0,99411.0,5,3,0,1,Low,0,South,Auto|Health
PRD601658,24.0,532639.0,1,0,1,1,Medium,0,East,Auto|Health|Travel|Investment
PRD601659,40.0,529882.0,2,0,1,0,Low,0,West,Home|Life|Health|Investment
PRD601660,45.0,405034.0,5,4,1,1,Medium,1,Central,Auto
PRD601661,56.0,723442.0,2,1,0,0,Medium,0,West,Health|Travel
PRD601662,47.0,234473.0,2,1,0,1,High,0,North,Auto|Life|Health
PRD601663,35.0,579509.0,3,3,0,1,Low,0,South,Auto|Home|Health
PRD601664,72.0,221977.0,4,2,1,1,Low,1,West,Auto
PRD601665,46.0,,5,3,1,1,Low,1,East,Home|Life|Health|Travel
PRD601666,32.0,638228.0,1,1,0,1,High,1,North,Auto|Investment
PRD601667,54.0,260909.0,4,3,0,1,Medium,1,West,Auto|Life|Health|Travel
PRD601668,71.0,914818.0,2,2,0,1,Medium,0,North,Auto|Life|Health|Travel|Investment
PRD601669,45.0,264691.0,2,1,1,0,Medium,1,East,Home|Life
PRD601670,45.0,515605.0,3,1,1,1,Medium,0,South,Auto|Home
PRD601671,26.0,489551.0,3,3,1,1,Low,0,South,Auto|Home|Life|Investment
PRD601672,30.0,447431.0,3,3,1,1,Medium,1,East,Auto|Travel
PRD601673,28.0,234465.0,1,0,0,0,Medium,0,South,Auto
PRD601674,52.0,378484.0,4,4,0,1,Low,1,East,Auto|Health
PRD601675,52.0,709624.0,5,5,0,1,Low,0,East,Auto|Life
PRD601676,48.0,1172692.0,2,1,0,0,Low,0,East,Life|Travel|Investment
PRD601677,27.0,580171.0,2,1,0,1,Low,0,North,Auto
PRD601678,25.0,567456.0,4,3,0,1,Medium,0,North,Life
PRD601679,21.0,857974.0,4,3,1,1,Medium,1,West,Auto|Home|Health
PRD601680,49.0,539541.0,4,2,1,1,Medium,0,West,Auto|Home|Life|Health|Travel
PRD601681,46.0,581754.0,2,2,1,1,Low,0,South,Home
PRD601682,32.0,108153.0,4,3,1,1,Low,0,South,Auto|Home|Life|Health
PRD601683,60.0,629918.0,3,3,1,1,Low,1,South,Auto|Travel|Investment
PRD601684,41.0,439038.0,1,1,1,1,High,1,East,Auto|Travel
PRD601685,42.0,451437.0,3,3,0,1,Low,0,West,Life|Health
PRD601686,,549504.0,2,1,0,1,High,0,South,Life|Travel|Investment
PRD601687,51.0,183134.0,5,3,0,1,Medium,0,Central,Home|Health
PRD601688,58.0,636462.0,5,5,1,1,Medium,1,North,Auto|Home|Health
PRD601689,48.0,370116.0,4,4,1,1,Low,0,Central,Auto|Life
PRD601690,37.0,657993.0,3,3,1,1,Medium,0,South,Auto|Home
PRD601691,32.0,621307.0,1,0,0,0,Medium,0,East,Auto|Health
PRD601692,32.0,502771.0,5,5,1,0,Low,0,West,Life|Travel|Investment
PRD601693,64.0,404262.0,2,1,1,1,High,0,West,Auto|Home|Life
PRD601694,50.0,250186.0,1,0,1,0,High,0,West,Travel
PRD601695,64.0,616434.0,1,0,0,0,Medium,0,Central,Home|Life|Health
PRD601696,51.0,501221.0,3,1,1,1,Low,0,West,Auto|Home|Life|Health|Travel
PRD601697,60.0,1790916.0,5,5,1,1,High,0,East,Auto|Home|Life|Health|Travel|Investment
PRD601698,68.0,1062216.0,2,1,1,1,Medium,1,South,Auto|Home|Life|Investment
PRD601699,29.0,352615.0,2,0,1,1,Low,0,Central,Home|Health
PRD601700,50.0,439447.0,1,1,1,1,Medium,0,North,Auto|Home
PRD601701,74.0,699896.0,3,1,1,0,Medium,1,East,Home|Life|Health|Travel|Investment
PRD601702,54.0,503360.0,5,5,0,1,Medium,0,North,Auto|Life
PRD601703,49.0,444437.0,4,4,0,0,High,0,East,Auto|Life|Health|Investment
PRD601704,62.0,323556.0,1,0,1,1,Low,0,North,Auto
PRD601705,44.0,1678655.0,3,1,1,1,High,0,West,Auto|Home|Health|Travel
PRD601706,38.0,1238932.0,5,3,1,1,Low,1,East,Auto|Home|Life|Investment
PRD601707,47.0,567086.0,5,4,0,0,High,1,South,Auto|Travel
PRD601708,37.0,2481123.0,1,1,1,0,Low,0,East,Life|Travel|Investment
PRD601709,50.0,931942.0,3,1,1,1,Medium,0,North,Auto|Home|Life|Investment
PRD601710,49.0,377103.0,4,4,0,1,Low,0,North,Auto|Life|Health|Investment
PRD601711,69.0,584419.0,4,3,1,0,Low,1,South,Home|Life|Health
PRD601712,74.0,630333.0,3,2,1,1,Low,0,East,Life|Health|Investment
PRD601713,58.0,847986.0,4,3,1,0,Medium,0,South,Home|Health|Travel|Investment
PRD601714,26.0,444064.0,4,4,0,1,Low,1,South,Home|Travel
PRD601715,42.0,192225.0,1,0,0,1,Medium,0,Central,Home
PRD601716,53.0,1617356.0,4,4,1,1,Medium,1,North,Auto|Home|Life|Travel|Investment
PRD601717,58.0,316121.0,4,3,1,0,Low,0,North,Travel
PRD601718,24.0,762271.0,4,4,1,1,Medium,0,North,Auto|Life|Investment
PRD601719,51.0,814264.0,4,4,1,1,High,0,Central,Home|Life|Investment
PRD601720,61.0,219408.0,1,0,0,1,High,0,Central,Life|Health|Travel|Investment
PRD601721,71.0,395143.0,2,1,1,1,Medium,0,West,Auto|Home
PRD601722,33.0,296252.0,5,3,1,1,Low,0,Central,Auto|Home|Life|Investment
PRD601723,48.0,136693.0,3,1,1,1,Medium,0,North,Auto|Health
PRD601724,48.0,1077847.0,4,4,1,1,Low,0,West,Auto|Home|Life
PRD601725,23.0,456688.0,3,3,0,1,Low,0,East,Home|Life
PRD601726,34.0,471186.0,1,0,1,0,Medium,0,West,Home
PRD601727,73.0,292775.0,4,2,0,0,Low,0,West,Life|Health
PRD601728,53.0,232418.0,3,2,0,1,Medium,0,North,Auto|Life|Health
PRD601729,32.0,802417.0,1,1,0,1,Low,0,West,Auto
PRD601730,69.0,1502449.0,4,3,1,1,Low,0,South,Auto|Home|Life|Health
PRD601731,63.0,641798.0,4,2,0,1,Low,0,East,Auto|Investment
PRD601732,30.0,437213.0,2,0,0,1,Medium,0,West,Health|Travel|Investment
PRD601733,44.0,581812.0,1,0,0,0,High,1,North,Investment
PRD601734,34.0,312405.0,3,1,1,1,Low,0,North,Life|Investment
PRD601735,51.0,458765.0,2,2,1,1,Medium,0,Central,Auto|Home|Life|Health|Travel
PRD601736,39.0,417787.0,2,1,1,1,High,1,West,Home
PRD601737,23.0,448467.0,1,1,0,1,Low,1,North,Investment
PRD601738,57.0,581443.0,3,1,0,1,High,0,Central,Auto|Home|Life|Travel|Investment
PRD601739,66.0,450452.0,4,2,1,0,Low,1,North,Home
PRD601740,50.0,378077.0,4,4,1,0,High,0,East,Home|Life|Health|Travel|Investment
PRD601741,46.0,883046.0,3,1,0,1,Medium,0,West,Auto|Life|Travel|Investment
PRD601742,67.0,431864.0,1,0,1,1,Medium,1,East,Home
PRD601743,64.0,214417.0,4,3,0,1,Low,1,East,Health|Travel|Investment
PRD601744,64.0,199221.0,2,2,1,1,Medium,1,North,Auto|Home|Health|Travel
PRD601745,39.0,954412.0,2,2,1,0,Low,0,Central,Auto|Home|Travel
PRD601746,24.0,446734.0,5,3,1,1,Medium,1,East,Auto|Home
PRD601747,74.0,429490.0,3,2,0,1,Medium,0,South,Life|Health|Travel
PRD601748,60.0,1015249.0,3,2,0,0,Medium,0,South,Auto|Life|Investment
PRD601749,67.0,1389673.0,3,3,0,0,High,0,South,Home|Health|Investment
PRD601750,42.0,597283.0,5,4,0,1,High,0,East,Auto|Life|Health|Travel
PRD601751,59.0,759422.0,4,4,1,1,Low,0,Central,Home|Life|Health|Travel|Investment
PRD601752,44.0,458737.0,5,3,1,1,Medium,0,West,Home|Life|Health
PRD601753,45.0,872535.0,2,2,1,1,Medium,0,North,Home|Travel
PRD601754,38.0,302128.0,4,4,1,1,Medium,0,East,Auto|Home|Life|Health
PRD601755,35.0,514373.0,2,2,0,1,Low,1,South,Auto
PRD601756,37.0,322717.0,4,2,0,1,Medium,0,East,Auto|Health
PRD601757,26.0,545523.0,2,0,1,1,Medium,0,South,Auto|Investment
PRD601758,67.0,404541.0,1,1,0,1,High,0,South,Health|Travel|Investment
PRD601759,31.0,1038812.0,4,4,1,1,High,1,East,Home|Life|Investment
PRD601760,44.0,635745.0,5,3,1,1,Medium,0,South,Auto|Life|Health|Investment
PRD601761,21.0,533376.0,4,4,0,1,High,1,West,Auto|Life
PRD601762,73.0,919041.0,2,2,1,1,Low,1,North,Home|Investment
PRD601763,30.0,236809.0,2,2,1,1,High,1,Central,Auto|Home
PRD601764,56.0,834586.0,1,1,0,0,Medium,1,Central,Life|Investment
PRD601765,54.0,375349.0,2,0,1,1,Low,0,West,Home|Life|Travel
PRD601766,47.0,955601.0,4,2,1,0,Low,0,Central,Home|Life|Health|Investment
PRD601767,48.0,421389.0,3,2,0,1,Low,1,West,Investment
PRD601768,27.0,340480.0,1,1,0,1,High,0,South,Auto|Life|Health
PRD601769,51.0,406027.0,2,0,1,1,Low,0,Central,Life
PRD601770,41.0,1012933.0,2,1,1,1,High,0,West,Auto|Life|Travel
PRD601771,23.0,792257.0,3,2,0,1,Medium,0,East,Auto|Home|Life|Health|Investment
PRD601772,31.0,564932.0,5,4,1,0,Low,0,West,Home|Life|Travel
PRD601773,25.0,583651.0,1,0,1,1,Low,0,Central,Home|Life
PRD601774,36.0,1209125.0,2,0,0,0,Low,0,West,Auto|Home|Travel|Investment
PRD601775,50.0,273877.0,3,1,0,0,Low,0,North,Life
PRD601776,54.0,189039.0,1,0,1,1,High,1,North,Auto|Health
PRD601777,60.0,858042.0,2,2,0,1,High,1,South,Auto|Health
PRD601778,40.0,261757.0,4,4,0,1,High,0,East,Auto|Travel
PRD601779,65.0,756785.0,4,3,0,1,Medium,0,Central,Auto|Travel|Investment
PRD601780,49.0,325237.0,4,2,1,1,High,1,Central,Auto|Investment
PRD601781,49.0,587095.0,1,0,0,0,Low,0,West,Investment
PRD601782,63.0,185735.0,2,1,1,1,Medium,0,Central,Auto|Investment
PRD601783,72.0,863978.0,3,3,1,1,High,1,East,Auto|Home
PRD601784,74.0,231117.0,2,0,1,0,Low,0,South,Auto|Home
PRD601785,53.0,582145.0,3,2,1,1,Medium,0,West,Auto|Home|Investment
PRD601786,45.0,440543.0,5,5,1,0,Low,0,East,Life|Health
PRD601787,30.0,212208.0,1,0,0,1,Medium,0,Central,Auto
PRD601788,62.0,953463.0,3,2,1,1,Low,1,East,Life|Travel|Investment
PRD601789,23.0,318888.0,5,5,0,1,High,1,North,Travel
PRD601790,44.0,398047.0,5,3,0,1,Low,1,South,Auto|Health
PRD601791,27.0,259405.0,2,2,0,1,Medium,0,West,Life
PRD601792,67.0,663841.0,1,1,0,1,Low,0,North,Auto|Travel|Investment
PRD601793,30.0,487783.0,4,3,1,0,Low,0,East,Home|Health|Travel|Investment
PRD601794,44.0,231019.0,2,0,0,1,Medium,0,West,Home|Health
PRD601795,49.0,333647.0,4,3,0,1,Medium,0,South,Life|Health
PRD601796,36.0,635668.0,4,4,1,1,Low,1,North,Auto|Home|Health
PRD601797,60.0,607254.0,1,0,1,1,Low,0,West,Auto|Home|Health
PRD601798,47.0,1856837.0,1,0,0,1,Low,0,East,Auto|Life|Investment
PRD601799,61.0,434437.0,3,2,1,1,Low,0,North,Auto|Home|Life
PRD601800,28.0,496218.0,3,2,0,1,Low,1,North,Life
PRD601801,28.0,486805.0,4,2,1,1,High,1,South,Life|Health
PRD601802,61.0,675533.0,2,0,1,1,Medium,0,West,Auto|Home
PRD601803,41.0,518597.0,5,3,1,1,Low,0,West,Auto|Home|Health
PRD601804,28.0,329637.0,3,1,0,1,Medium,1,Central,Auto|Travel
PRD601805,55.0,753519.0,4,3,1,0,High,0,Central,Auto|Home|Life|Health|Travel|Investment
PRD601806,43.0,844091.0,1,0,1,1,Low,1,West,Auto|Home|Health|Travel|Investment
PRD601807,59.0,190002.0,1,0,0,1,High,0,East,Home|Travel|Investment
PRD601808,53.0,331841.0,2,1,0,1,Low,0,North,Health|Travel|Investment
PRD601809,52.0,349194.0,4,4,0,1,High,0,West,Auto|Life
PRD601810,33.0,1275787.0,3,1,0,0,Low,1,South,Auto|Home|Life|Health|Investment
PRD601811,27.0,430783.0,4,4,0,1,Medium,0,West,Investment
PRD601812,52.0,412765.0,2,2,0,1,Medium,0,Central,Home|Investment
PRD601813,22.0,631098.0,3,1,1,0,High,0,West,Auto|Home|Life
PRD601814,41.0,274891.0,5,5,1,0,Low,0,East,Home|Life
PRD601815,38.0,262111.0,4,4,1,1,Medium,0,North,Home
PRD601816,74.0,,3,1,1,1,Low,0,North,Auto|Home|Life|Investment
PRD601817,37.0,366022.0,1,0,1,1,High,0,North,Home|Life
PRD601818,36.0,371199.0,1,0,0,0,Low,0,North,Life|Travel|Investment
PRD601819,28.0,405101.0,4,4,1,1,Medium,1,Central,Investment
PRD601820,39.0,791089.0,3,2,1,1,Medium,1,Central,Auto|Home|Investment
PRD601821,66.0,1251623.0,1,0,0,1,Low,0,South,Auto|Home|Life|Health|Investment
PRD601822,62.0,591596.0,3,1,1,1,High,0,West,Auto|Home|Life|Health
PRD601823,26.0,672916.0,1,1,0,1,Medium,0,North,Auto|Life
PRD601824,74.0,668697.0,4,2,1,1,Low,0,South,Auto|Home|Life|Travel
PRD601825,29.0,1796942.0,5,3,0,1,Low,0,Central,Auto|Life|Investment
PRD601826,70.0,643075.0,5,5,1,1,Medium,0,South,Auto|Life
PRD601827,48.0,554664.0,3,3,0,1,High,0,North,Auto|Life|Health|Investment
PRD601828,60.0,141449.0,3,2,1,0,High,0,South,Auto|Health|Travel
PRD601829,31.0,,5,5,1,1,Low,0,West,Auto|Home|Life
PRD601830,52.0,249860.0,1,1,1,1,Medium,0,Central,Auto|Home|Travel|Investment
PRD601831,72.0,429305.0,3,2,0,1,Low,0,East,Auto|Life|Travel
PRD601832,45.0,346513.0,1,1,1,1,High,0,Central,Auto|Home|Health
PRD601833,68.0,496154.0,4,3,1,1,High,0,Central,Auto|Home|Life|Travel|Investment
PRD601834,50.0,1125867.0,1,1,1,1,High,1,North,Auto|Home|Travel|Investment
PRD601835,21.0,205391.0,3,1,0,1,Medium,0,West,Auto|Life
PRD601836,58.0,321863.0,2,0,1,1,Low,0,Central,Auto|Home|Life|Health|Travel|Investment
PRD601837,35.0,597030.0,1,0,1,1,High,0,East,Auto|Home|Travel
PRD601838,37.0,699031.0,4,3,1,0,High,0,North,Auto|Home
PRD601839,62.0,435328.0,1,0,0,0,Low,0,West,Home|Life|Health|Travel|Investment
PRD601840,41.0,579513.0,3,2,0,1,Low,0,West,Auto|Home|Life|Health
PRD601841,30.0,1447507.0,3,1,0,1,Low,0,South,Auto|Home|Life|Investment
PRD601842,32.0,298712.0,3,1,0,0,Medium,0,North,Life|Health
PRD601843,66.0,924725.0,5,5,0,1,Medium,0,South,Auto|Health|Travel
PRD601844,72.0,379874.0,5,5,1,1,Low,1,North,Auto|Home|Life|Health
PRD601845,56.0,778504.0,3,1,1,1,Low,1,North,Auto|Home|Health|Travel|Investment
PRD601846,58.0,489055.0,3,2,1,1,Low,1,North,Life
PRD601847,55.0,418283.0,4,2,0,1,High,0,North,Auto|Life
PRD601848,33.0,351857.0,4,2,0,0,Medium,0,Central,Auto|Health
PRD601849,43.0,768995.0,5,4,0,1,High,0,West,Life|Health
PRD601850,49.0,389892.0,4,2,0,0,Low,1,Central,Life|Investment
PRD601851,74.0,216062.0,3,2,1,1,Low,0,West,Auto|Home|Health
PRD601852,27.0,327481.0,5,4,0,0,Medium,0,East,Home|Life|Health
PRD601853,42.0,417079.0,2,0,0,1,Low,0,Central,Life|Health
PRD601854,41.0,148449.0,3,2,1,1,Low,0,South,Home|Life
PRD601855,56.0,610709.0,3,2,0,1,Medium,0,South,Life|Travel
PRD601856,50.0,744253.0,5,5,0,1,Low,0,South,Auto|Life|Travel
PRD601857,72.0,252652.0,1,0,0,0,Medium,1,South,Health
PRD601858,74.0,173494.0,1,0,0,1,High,0,South,Auto|Home
PRD601859,24.0,3465824.0,3,2,1,1,Low,0,Central,Auto|Home|Travel
